Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/pedestrianCrossing_1331867332.avi_image9.png;pedestrianCrossing;817;116;868;168;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;24213;pedestrianCrossing_1331867332.avi;47
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/pedestrianCrossing_1331867332.avi_image10.png;pedestrianCrossing;832;106;886;163;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;24218;pedestrianCrossing_1331867332.avi;52
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/pedestrianCrossing_1331867332.avi_image11.png;pedestrianCrossing;855;99;913;161;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;24223;pedestrianCrossing_1331867332.avi;57
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/pedestrianCrossing_1331867332.avi_image12.png;pedestrianCrossing;882;88;946;155;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;24228;pedestrianCrossing_1331867332.avi;62
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/pedestrianCrossing_1331867332.avi_image13.png;pedestrianCrossing;918;71;987;146;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;24233;pedestrianCrossing_1331867332.avi;67
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image0.png;stop;288;178;312;201;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5032;stop_1333388384.avi;2
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image1.png;stop;313;177;339;201;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5038;stop_1333388384.avi;8
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image2.png;stop;339;172;365;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5044;stop_1333388384.avi;14
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image3.png;stop;364;171;391;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5050;stop_1333388384.avi;20
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image4.png;stop;389;170;416;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5056;stop_1333388384.avi;26
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image5.png;stop;414;168;442;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5062;stop_1333388384.avi;32
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image6.png;stop;436;165;466;195;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5068;stop_1333388384.avi;38
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image7.png;stop;458;163;489;194;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5074;stop_1333388384.avi;44
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image8.png;stop;479;160;511;193;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5080;stop_1333388384.avi;50
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image9.png;stop;499;158;532;192;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5086;stop_1333388384.avi;56
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image10.png;stop;519;156;553;191;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5092;stop_1333388384.avi;62
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image11.png;stop;537;153;572;188;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5098;stop_1333388384.avi;68
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image12.png;stop;554;151;589;186;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5104;stop_1333388384.avi;74
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image13.png;stop;570;148;605;183;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5110;stop_1333388384.avi;80
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image14.png;stop;583;146;619;183;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5116;stop_1333388384.avi;86
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image15.png;stop;596;147;634;185;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5122;stop_1333388384.avi;92
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image16.png;stop;610;145;648;183;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5128;stop_1333388384.avi;98
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image17.png;stop;626;142;665;181;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5134;stop_1333388384.avi;104
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image18.png;stop;644;140;683;180;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5140;stop_1333388384.avi;110
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image19.png;stop;662;138;703;179;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5146;stop_1333388384.avi;116
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image20.png;stop;682;135;724;177;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5152;stop_1333388384.avi;122
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image21.png;stop;703;132;746;175;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5158;stop_1333388384.avi;128
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image22.png;stop;725;129;769;173;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5164;stop_1333388384.avi;134
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image23.png;stop;748;126;794;172;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5170;stop_1333388384.avi;140
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image24.png;stop;773;122;820;169;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5176;stop_1333388384.avi;146
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image25.png;stop;799;117;847;165;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5182;stop_1333388384.avi;152
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image26.png;stop;827;112;876;161;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5188;stop_1333388384.avi;158
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image27.png;stop;855;107;906;157;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5194;stop_1333388384.avi;164
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image28.png;stop;885;102;939;155;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5200;stop_1333388384.avi;170
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image29.png;stop;917;96;972;151;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5206;stop_1333388384.avi;176
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image0.png;speedLimit25;574;181;593;205;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5339;speedLimit_1333388399.avi;2
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image1.png;speedLimit25;573;180;592;204;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5344;speedLimit_1333388399.avi;7
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image2.png;speedLimit25;572;181;591;205;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5349;speedLimit_1333388399.avi;12
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image3.png;speedLimit25;571;180;590;204;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5354;speedLimit_1333388399.avi;17
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image4.png;speedLimit25;571;179;590;203;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5359;speedLimit_1333388399.avi;22
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image5.png;speedLimit25;570;179;589;203;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5364;speedLimit_1333388399.avi;27
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image6.png;speedLimit25;570;180;589;204;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5369;speedLimit_1333388399.avi;32
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image7.png;speedLimit25;569;180;589;205;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5374;speedLimit_1333388399.avi;37
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image8.png;speedLimit25;569;180;589;205;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5379;speedLimit_1333388399.avi;42
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image9.png;speedLimit25;569;183;589;208;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5384;speedLimit_1333388399.avi;47
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image10.png;speedLimit25;569;182;589;207;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5389;speedLimit_1333388399.avi;52
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image11.png;speedLimit25;569;182;589;207;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5394;speedLimit_1333388399.avi;57
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image12.png;speedLimit25;569;183;589;208;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5399;speedLimit_1333388399.avi;62
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image13.png;speedLimit25;569;184;589;209;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5404;speedLimit_1333388399.avi;67
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image14.png;speedLimit25;568;184;588;209;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5409;speedLimit_1333388399.avi;72
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image15.png;speedLimit25;566;184;586;209;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5414;speedLimit_1333388399.avi;77
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image16.png;speedLimit25;561;183;582;209;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5419;speedLimit_1333388399.avi;82
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image17.png;speedLimit25;554;182;575;208;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5424;speedLimit_1333388399.avi;87
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image18.png;speedLimit25;544;184;565;210;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5429;speedLimit_1333388399.avi;92
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image19.png;speedLimit25;529;186;551;212;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5434;speedLimit_1333388399.avi;97
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image20.png;speedLimit25;511;186;532;211;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5439;speedLimit_1333388399.avi;102
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image21.png;speedLimit25;486;186;507;212;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5444;speedLimit_1333388399.avi;107
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image22.png;speedLimit25;457;185;479;212;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5449;speedLimit_1333388399.avi;112
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image23.png;speedLimit25;424;183;446;210;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5454;speedLimit_1333388399.avi;117
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image24.png;speedLimit25;385;183;407;210;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5459;speedLimit_1333388399.avi;122
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image25.png;speedLimit25;340;181;363;209;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5464;speedLimit_1333388399.avi;127
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image26.png;speedLimit25;283;174;307;203;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5469;speedLimit_1333388399.avi;132
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image27.png;speedLimit25;216;169;240;198;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5474;speedLimit_1333388399.avi;137
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image28.png;speedLimit25;143;168;167;197;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5479;speedLimit_1333388399.avi;142
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image29.png;speedLimit25;59;162;84;193;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5484;speedLimit_1333388399.avi;147
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image0.png;stop;491;162;523;192;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5654;stop_1333388413.avi;2
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image1.png;stop;504;161;537;193;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5659;stop_1333388413.avi;7
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image2.png;stop;517;158;551;192;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5664;stop_1333388413.avi;12
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image3.png;stop;530;157;565;193;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5669;stop_1333388413.avi;17
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image4.png;stop;544;157;579;193;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5674;stop_1333388413.avi;22
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image5.png;stop;557;154;595;193;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5679;stop_1333388413.avi;27
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image6.png;stop;575;152;615;192;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5684;stop_1333388413.avi;32
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image7.png;stop;595;150;636;192;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5689;stop_1333388413.avi;37
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image8.png;stop;617;151;659;194;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5694;stop_1333388413.avi;42
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image9.png;stop;640;148;684;193;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5699;stop_1333388413.avi;47
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image10.png;stop;664;146;710;194;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5704;stop_1333388413.avi;52
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image11.png;stop;689;143;737;193;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5709;stop_1333388413.avi;57
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image12.png;stop;713;142;766;194;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5714;stop_1333388413.avi;62
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image13.png;stop;741;140;796;194;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5719;stop_1333388413.avi;67
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image14.png;stop;772;137;829;194;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5724;stop_1333388413.avi;72
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image15.png;stop;804;132;863;192;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5729;stop_1333388413.avi;77
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image16.png;stop;839;125;902;190;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5734;stop_1333388413.avi;82
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image17.png;stop;875;119;942;186;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5739;stop_1333388413.avi;87
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image18.png;stop;913;111;984;181;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5744;stop_1333388413.avi;92
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image0.png;stop;584;186;600;202;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6503;stop_1333388449.avi;2
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image1.png;stop;583;197;599;213;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6509;stop_1333388449.avi;8
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image2.png;stop;580;184;597;202;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6515;stop_1333388449.avi;14
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image3.png;stop;579;184;596;202;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6521;stop_1333388449.avi;20
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image4.png;stop;580;179;598;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6527;stop_1333388449.avi;26
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image5.png;stop;585;177;603;196;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6533;stop_1333388449.avi;32
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image6.png;stop;590;185;610;206;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6539;stop_1333388449.avi;38
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image7.png;stop;598;175;619;197;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6545;stop_1333388449.avi;44
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image8.png;stop;604;165;625;187;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6551;stop_1333388449.avi;50
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image9.png;stop;609;171;631;194;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6557;stop_1333388449.avi;56
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image10.png;stop;616;173;639;197;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6563;stop_1333388449.avi;62
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image11.png;stop;625;170;649;194;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6569;stop_1333388449.avi;68
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image12.png;stop;632;158;657;184;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6575;stop_1333388449.avi;74
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image13.png;stop;638;158;665;185;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6581;stop_1333388449.avi;80
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image14.png;stop;643;155;671;183;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6587;stop_1333388449.avi;86
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image15.png;stop;648;151;677;181;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6593;stop_1333388449.avi;92
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image16.png;stop;656;148;687;179;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6599;stop_1333388449.avi;98
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image17.png;stop;668;142;701;175;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6605;stop_1333388449.avi;104
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image18.png;stop;683;139;717;174;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6611;stop_1333388449.avi;110
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image19.png;stop;699;136;735;172;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6617;stop_1333388449.avi;116
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image20.png;stop;715;129;754;168;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6623;stop_1333388449.avi;122
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image21.png;stop;727;120;769;162;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6629;stop_1333388449.avi;128
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image22.png;stop;738;110;782;154;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6635;stop_1333388449.avi;134
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image23.png;stop;749;108;796;155;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6641;stop_1333388449.avi;140
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image24.png;stop;765;99;815;149;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6647;stop_1333388449.avi;146
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image25.png;stop;785;88;839;142;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6653;stop_1333388449.avi;152
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image26.png;stop;808;83;865;140;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6659;stop_1333388449.avi;158
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image27.png;stop;837;76;898;137;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6665;stop_1333388449.avi;164
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image28.png;stop;873;62;938;128;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6671;stop_1333388449.avi;170
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image29.png;stop;913;50;984;122;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6677;stop_1333388449.avi;176
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/schoolSpeedLimit_1333388509.avi_image0.png;schoolSpeedLimit25;709;173;726;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;7824;schoolSpeedLimit_1333388509.avi;2
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/schoolSpeedLimit_1333388509.avi_image1.png;schoolSpeedLimit25;713;186;732;216;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;7829;schoolSpeedLimit_1333388509.avi;7
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/schoolSpeedLimit_1333388509.avi_image2.png;schoolSpeedLimit25;716;197;735;227;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;7834;schoolSpeedLimit_1333388509.avi;12
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/schoolSpeedLimit_1333388509.avi_image3.png;schoolSpeedLimit25;724;176;741;208;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;7839;schoolSpeedLimit_1333388509.avi;17
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/schoolSpeedLimit_1333388509.avi_image4.png;schoolSpeedLimit25;728;175;747;208;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;7844;schoolSpeedLimit_1333388509.avi;22
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/schoolSpeedLimit_1333388509.avi_image5.png;schoolSpeedLimit25;730;175;751;210;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;7849;schoolSpeedLimit_1333388509.avi;27
